search_query,job_title,company_name,location,posting_date,job_url,years_exp_min,years_exp_max,career_level,education_level,salary,employment_type,job_categories,skills,job_description,job_requirements,scraped_at
IT-Software-Development,Technical Support Agent (Call Center),Aliaict,"Cairo, EG",posted 12 days ago,https://wuzzuf.net/jobs/p/vffpjgd4be3o-technical-support-agent-call-center-aliaict-cairo-egypt,3.0,4.0,Experienced (Non-Manager),Bachelor's Degree,Confidential,Full Time | Remote,Customer Service/Support | IT/Software Development,Call Center | Customer Service | Technical Support | Customer Support | Communication | Customer Care | Technical troubleshooting | Remote Support | Problem-solving,"Receive customer calls to provide step-by-step guidelines for the resolution of a technical issue.
Actively listen to customers to understand their issues or concerns.
Interview clients to gather information useful in providing recommendations and solutions to a technical problem & Install, configure, and troubleshoot computer systems, servers, and network issues.
Ask customers targeted questions to quickly understand the root of the problem
Talk clients through a series of actions, either via phone, email or chat, until they’ve solved a technical issue.
Properly escalate unresolved issues to appropriate internal teams
Provide prompt and accurate feedback to customers
Ensure all issues are properly logged
Prioritize and manage several open issues at one time
Follow up with Customer to ensure the system is fully functional after troubleshooting
Prepare accurate and timely reports
Document technical knowledge in the form of notes and manuals
Understand very well our systems and be updated with changes done in system frequently.","Work From Home
Rotating 8 Hour Shift Schedule 24/7
Prepare accurate and timely reports
Experience using remote support tools
Experience in supporting software systems is preferrable
Proven work experience as a Technical Support services.
Excellent understanding of computer systems, mobile devices and other technology tools
Excellent problem-solving and Communication skills
Ability to provide step-by-step technical help, both written and verbal
Excellent knowledge in customer experience
+ 3 Years Of Experience
Own Laptop",2026-04-19T02:12:54
IT-Software-Development,Software Project Coordinator,qTech.,"Dakahlia, EG",posted 12 days ago,https://wuzzuf.net/jobs/p/a5w2crt0g5o2-software-project-coordinator-qtech-dakahlia-egypt,2.0,5.0,Experienced (Non-Manager),Bachelor's Degree,Confidential,Full Time | On-site,IT/Software Development | Project/Program Management,Computer Science | Information Technology (IT) | Project Management | Software Development | Project,"Job Responsibilities:

Coordinate project schedules, resources, equipment, and information.
Monitor project progress, track milestones, and handle any issues that arise.
Assist in preparing project proposals, timelines, and reports.
Maintain comprehensive project documentation, including meeting minutes and status updates.
Ensure adherence to project frameworks and maintain proper documentation.
Serve as the main communication point between teams, clients, and external vendors.
Identify risks and develop contingency plans in collaboration with team members.
Organize stakeholder meetings and prepare presentation materials.","Bachelor’s degree in Computer Science, Business Administration, Project Management, or a related field
Minimum of 2 years of experience in project coordination or a similar role.
Familiarity with Agile methodologies (Scrum, Kanban) and their implementation.
Understanding of software development life cycles (SDLC)
Proficiency in project management tools such as Microsoft Project, TFS, or Jira.
Proficiency in using collaboration tools like Slack or Microsoft Teams.
Strong organizational skills with the ability to manage multiple tasks simultaneously.
Excellent verbal and written communication skills
Problem solving skills with attention to detail
Knowledge of risk management and quality assurance processes
Strong capability in using Microsoft Office Suite Excel Word PowerPoint
Familiarity with scheduling software and workflow management systems
Experience
Proven experience in project management or coordination roles ideally with a track record of managing software development projects from conception to delivery
Experience in preparing flowcharts schedules and action plans
Other Preferred Attributes
Knowledge of risk management and quality assurance processes
Financial and analytical proficiency for budgeting and resource allocation
Ability to work independently with minimal supervision while maintaining team collaboration
Familiarity with IT service management frameworks like ITIL",2026-04-19T02:13:02
IT-Software-Development,Technical Support Specialist - Beni Suef,EELU,"Beni Suef, EG",posted 12 days ago,https://wuzzuf.net/jobs/p/pga7tq7nv0jg-technical-support-specialist-beni-suef-eelu-beni-suef-egypt,1.0,2.0,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,Confidential,Full Time | On-site,Customer Service/Support | IT/Software Development,Customer Support | Technical Support,"Maintain the daily performance of computer systems
Provide technical and troubleshooting support for computer hardware, software, and related tools
Resolve technical issues related to local area networks (LAN), printers, and other systems
Install, test, and configure new workstations, peripheral equipment, and software
Install and maintain end-user hardware and software
Manage PC setup and deployment for new employees","Bachelor’s degree in Information Technology, Computer Science, or a related field
Experience in a help desk, IT support, or technical support role
Strong knowledge of Windows and other operating systems, as well as common office applications
Ability to manage multiple tasks and prioritize effectively in a fast-paced environment
Strong problem-solving and communication skills
Must be a resident of Beni Suef",2026-04-19T02:13:08
IT-Software-Development,Senior .NET Developer,qTech.,"Dakahlia, EG",posted 12 days ago,https://wuzzuf.net/jobs/p/cp76dteuirnx-senior-net-developer-qtech-dakahlia-egypt,3.0,7.0,Experienced (Non-Manager),Bachelor's Degree,Confidential,Full Time | On-site,IT/Software Development,Computer Science | Information Technology (IT) | HTML5 | jQuery | MVC.Net | ASP Web | API 2,"Developing new software applications
Working closely with business analysts designers and quality control
Reviewing current systems and presenting ideas for system improvement
Combining all elements of the program design
Reacting to problems and correcting the program as necessary
Adapting the program to new requirements as necessary
Upgrading existing software as needed
Is competent in all or some stages of the systems development life cycle analysis design development and testing implementation documentation and evaluation
Performs tasks for several projects at the same time
Revises software code to make it more efficient and be able to detect bugs in the code
Creates and writes simple unit tests
Takes on complex tasks that have more to do with challenging themselves than being the best solution to accomplish a goal
Demonstrates the initiative and method for solving different problems and propose effective solutions for those problems
Tests their own code before sending it to QC
Sets up a development environment on his or her own
May perform other related duties as assigned
Providing support and Training for junior developers","Bachelor’s degree in Computer Science or Information Technology.
4+ Years of experience is required in C#
Strong knowledge of .NET web framework (ASP MVC.Net , ASP Web forms, API 2, WCF)
Proficient in JavaScript, JQuery
Good Knowledge with HTML5, and CSS.
Strong understanding of object-oriented programming
Skill for writing reusable libraries
Knack for writing clean, readable, and easily maintainable code
Ability to project manage.
Excellent problem-solving skills.
Good verbal and written communication skills
Good-level managerial skills.",2026-04-19T02:13:14
IT-Software-Development,Senior Frontend Developer,FirstTech,"Cairo, EG",posted 12 days ago,https://wuzzuf.net/jobs/p/dgse98psxe5o-senior-frontend-developer-firsttech-cairo-egypt,8.0,15.0,Experienced (Non-Manager),Bachelor's Degree,Confidential,Full Time | Hybrid,Business Development | IT/Software Development | Engineering - Telecom/Technology,TypeScript | React | React Native | JavaScript | Vue.js | Redux | developer | Front-End Development | Engineering,"Responsible for building performant, Single Page Applications (SPAs) using React and hybrid mobile
applications on IOS and Android platforms using React native. Responsible for building complex front
end features based on specs and high-fidelity designs, with a responsive user interface that runs
smoothly and efficiently on all modern browsers. Responsible for architecting and building these
applications to be module, reusable, scalable, efficient and secure
Working Model: 3 days in office, 2 days at home.
Location: Nasr City","Bachelor's degree in Engineering or Technology from a reputed university
Extensive experience in React and React Native languages
Extensive writing unit tests with JEST and working with TypeScript
Good command over state-management techniques and tools – especially Redux
Good command over flex-based CSS layouts, and knowledge of styled props is an added bonus
Experience working with Postman (or equivalent) for reading APIs and understanding consumption
Extensive experience with agile methodologies (TFS, JIRA, Github)
Proven knowledge of design patterns, distributed systems, and integration testing
Familiarity with Docker is an asset
Excellent project management, problem solving and high-level verbal and written communication skills",2026-04-19T02:13:21
IT-Software-Development,Laravel Developer,Al Ghad TV,"Giza, EG",posted 12 days ago,https://wuzzuf.net/jobs/p/lokww6j945fm-laravel-developer-al-ghad-tv-giza-egypt,3.0,7.0,Experienced (Non-Manager),Bachelor's Degree,Confidential,Full Time | On-site,IT/Software Development,PHP+ | Laravel Framework | Laravel REST APIs | Laravel Queues | Laravel Scheduler | Authentication Systems (JWT / OAuth) | MySQL / PostgreSQL | Git | CI/CD pipelines | Docker or container-based environments | Linux server environment | Nginx / Apache | MySQL | Computer Science | CMS | DevOps,"Role Overview: The successful candidate will be responsible for developing and maintaining web applications and digital platforms using Laravel framework, implementing scalable features, integrating APIs, and ensuring high standards of code quality, performance, security, and maintainability.

This role requires strong experience in Laravel development, modern PHP practices, and scalable web application architecture.

Key Responsibilities:

Laravel Development

Develop and maintain web applications using Laravel framework.
Build and maintain backend systems, admin panels, and APIs.
Implement new features and functionality based on product and business requirements.
Write clean, scalable, and well-documented code following Laravel best practices.
Maintain and improve existing codebase.

System Architecture

Design and implement scalable application architecture.
Develop database structures and optimize queries.
Ensure the platform supports scalability, performance, and future expansion.

API Integration

Develop and integrate RESTful APIs.
Implement integrations between the platform and external systems such as:
Mobile applications
Third-party services
Analytics platforms
Content distribution systems
AI services and automation tools

Performance Optimization

Optimize application performance and database queries.
Implement caching strategies (Redis / Memcached).
Implement performance improvements such as:

                      Blade templating 

                      HTML5 

                      CSS3 

                      JavaScript 

                      Responsive design 

                      Vue.js (preferred) 

APIs

REST APIs
Integration with external services
Webhooks
JSON

Tools

Git
CI/CD pipelines
Docker or container-based environments
Linux server environment
Nginx / Apache

Performance & SEO

Application performance optimization
Caching systems (Redis)
SEO best practices

Important Note

This role is critical to ensuring the stability, scalability, and long-term independence of Alghad TV’s digital platforms and services.

Queue systems
Caching
CDN integration
Ensure stable performance during traffic spikes.

Security & Maintenance

Apply web security best practices.
Ensure secure authentication and authorization systems.
Monitor and fix security vulnerabilities.
Support ongoing maintenance and stability of the platform.

Testing & Quality Assurance

Write and maintain automated tests where applicable.
Perform debugging and troubleshooting of issues.
Ensure cross-browser and cross-device compatibility.
Support continuous improvement of code quality.

Collaboration

Work closely with cross-functional teams including:
Front-end developers
UX/UI designers
Product managers
QA engineers
DevOps teams
Participate in sprint planning and task estimation.
Contribute to improving development workflows.","Preferred Qualifications:

Experience with high-traffic websites.
Experience building CMS or media platforms.
Experience with AI integrations and automation.
Experience with cloud hosting.
Experience with DevOps workflows.
Laravel Certification is a plus.
Fluency in English.

Technical Skills:

Backend

PHP 8+
Laravel Framework
Laravel REST APIs
Laravel Queues
Laravel Scheduler
Authentication Systems (JWT / OAuth)
MySQL / PostgreSQL",2026-04-19T02:13:32
IT-Software-Development,Senior AI Engineer,Fixed Solutions,"Cairo, EG",posted 12 days ago,https://wuzzuf.net/jobs/p/9usjkdrrogts-senior-ai-engineer-fixed-solutions-cairo-egypt,3.0,3.0,Experienced (Non-Manager),Not Specified,Confidential,Full Time | Hybrid,IT/Software Development | Engineering - Telecom/Technology | Engineering - Mechanical/Electrical,AI | Computer Science | Engineering | Information Technology (IT) | Software Development,"About the Role

We are seeking an engineer who doesn't just ""talk"" to LLMs but builds autonomous, resilient systems. You will design multi-agent architecture that can reason, use tools, and recover from failures independently.
 

Your primary goal is to bridge the gap between ""cool demos"" and ""production-grade reliability."" You will be responsible for deploying agents across various business sectors (e.g., Finance, Operations, Customer Success), ensuring they are not only intelligent but also safe, cost-effective, and predictable in a production environment.
 

Key Responsibilities
 

●  Agent Orchestration: Design and implement stateful, multi-turn agent workflows using frameworks like LangGraph, CrewAI, AutoGen, PydanticAI, Swarm, Haystack, or Bee Agent Framework.
 

● Proactive Reliability & Guardrails: Architect systems that prevent production meltdowns. Implement circuit breakers, ""human-in-the-loop"" triggers, and input/output guardrails to stop infinite loops, prompt injections, and hallucinated tool calls before they reach the end user.
 

● Multi-Sector Tooling: Build and maintain high-precision API integrations (tools) that allow agents to interact with diverse business systems (ERPs, CRMs, custom databases) deterministically.
 

● Observability & Tracing: Set up advanced tracing (e.g., LangSmith, Langfuse, or Arize Phoenix) to debug complex reasoning chains and monitor agent trajectories in real-time.
 

● Rigorous Evaluation (Evals): Develop automated ""Golden Datasets"" and evaluation frameworks (using RAGas, DeepEval, G-Eval, LangSmith Evaluators, or custom model-based grading) to measure agent success rates and prevent regressions before every deployment.
 

● Cost & Latency Optimization: Manage the ""token budget"" by implementing tiered model routing (e.g., using Gemini 3 Flash for initial reasoning and Ultra for final verification) and optimizing context window usage.","Required Qualifications
 

●  3+ years of Software Engineering experience, with a background in Python and FastAPI (or similar).
 

● 1+ year of experience specifically focused on LLM-based Agents in a production environment.
 

● Deep Expertise in Agentic Patterns: Proven experience implementing ReAct, Plan-and-Execute, or Multi-Agent Supervisor architectures.
 

● Production Infrastructure: Hands-on experience with modern Vector Databases and Search Engines (e.g., Pinecone, Milvus, Weaviate, Qdrant, Chroma, or pgvector) and semantic caching strategies.
 

● Robustness Mindset: A track record of handling non-deterministic failures (e.g., implementing custom retry logic and fallback strategies for failed tool calls).
 

Preferred Qualifications (The ""Plus"" Factors)
 

● Experience with Fine-tuning smaller models (e.g., Llama 3) for specific tool-calling tasks to reduce latency.
 

● Knowledge of Data Privacy (handling PII in agent prompts) and AI Security best practices.
 

● Prior experience building agents for specialized sectors like Fintech or Supply Chain.",2026-04-19T02:13:38
IT-Software-Development,Cyber Security Presales Engineer,Fixed Solutions,"Cairo, EG",posted 12 days ago,https://wuzzuf.net/jobs/p/gc3ighzoqtdg-cyber-security-presales-engineer-fixed-solutions-cairo-egypt,2.0,5.0,Experienced (Non-Manager),Not Specified,Confidential,Full Time | Hybrid,IT/Software Development | Sales/Retail,Computer Science | Cyber Security | Sales | Security | Presales | Information Technology (IT) | Engineering,"Own the business plan of Fixed Solutions Cyber Security services including; market and competitor analysis, product roadmap, pricing & launch strategies, financial projections, and recommendations and actions for improvement.
 
Lead, Deliver and Evolve Fixed Solutions Cyber Security product strategy based on research, data, and industry trends, steering the direction of the requirements for new products and services, product improvements, etc. Ensuring product strategy is market and not resource driven
 
Consults with business leaders, IT business representatives, and service customers to ensure an understanding of requirements and their alignment to the future strategic direction of the business/functions. Elicits, documents and manages requirements to ensure that Fixed Solutions Cyber Security products meet the business needs of Fixed Solutions existing and new customers
 
Collaborates with Architects from all domains to understand the impact of current and future architecture on services and the service roadmap
 
Responsible for developing the Cyber Security services business models, identifying the requirements for products and services to enable Cyber Security adoption, assisting the sales cycle with customer-oriented solutions, and managing the execution of the solution through deployment, delivery, and support phases
 
Monitor product performance periodically by taking corrective action (e.g. pricing review, promotional program, analysis of sales) if the product is underperforming
 
Identify opportunities to generate increased sales volume, via focused marketing activity
 
Responsible for ongoing management of Fixed Solutions Cyber Security services provider partnerships necessary for the development and implementation of successful delivery within Cyber Security categories.
 
Works within cross-functional teams and with external partners to gather and share information
 
Delivers technical presentations to peers, leadership team, sales executives, clients, prospects, etc.
 
Provides coaching, develops skills, deepens learning, and improves the performance of employees and peers
 
Applies knowledge of business and personal objectives to key players and gets them personally committed to the success of the product innovation initiatives","Bachelor’s Degree in Computer Science, Business Administration, or related field.
 
Certified in Cyber Security technologies.
 
Demonstrate a deep understanding of different Cyber Security services, and delivery models
 
Deep client understanding, design thinking, and product strategy
 
Ability to work at a fast-paced delivery cycle and deal with rapid change
 
Excellent presentation skills.
 
Experienced leading a multi-disciplined, high-performance team
 
Ability to author and publish technology articles
 
In-depth expertise in IT governance, delivery, and operations
 
Knowledge of product domain, relevant technologies, and the development processes to develop an overall systems view of the client environment
 
Ability to juggle multiple complex initiatives
 
Trusted Executive advisor to C-Suite level",2026-04-19T02:13:46
IT-Software-Development,Senior Android Developer,Madar Soft,"Alexandria, EG",posted 12 days ago,https://wuzzuf.net/jobs/p/9pjzvd5aki6t-senior-android-developer-madar-soft-alexandria-egypt,5.0,6.0,Experienced (Non-Manager),Not Specified,"Confidential, Medical And Social Insurance",Full Time | Remote,IT/Software Development | Engineering - Telecom/Technology,Android | Software Development | Computer Science,"We are looking for an experienced Android developer responsible for the development and maintenance of applications aimed at a vast number of diverse Android devices.

Your primary focus will be the development of Android applications, their integration with back-end and AI-powered services, and efficient network communication. You will be working alongside other engineers and developers across different layers of the infrastructure. A strong commitment to collaborative problem-solving, sophisticated design, and creating high-quality products is essential.

Responsibilities:

Design and develop advanced Android applications for various devices and screen sizes.
Collaborate with cross-functional teams to define, design, and ship new features — including AI-driven functionalities and real-time networked components.
Optimize network usage and ensure secure, efficient communication with remote services via REST, GraphQL, or WebSockets.
Integrate machine learning models and AI APIs into Android apps for enhanced user experiences (e.g., personalization, smart predictions, computer vision).
Work on bug fixing and improving application performance, especially around networking and asynchronous operations.
Continuously discover, evaluate, and implement new technologies — including AI/ML tools and network optimization techniques — to maximize development efficiency.
Mentor and provide technical guidance to junior developers.
Participate in code reviews and ensure code quality and best practices.
Stay up-to-date with the latest industry trends in Android, mobile networking, and AI integration.","Job Requirements

Bachelor's degree in Computer Science or a related field.
5+ years of experience in Android development with a strong portfolio of published apps.
Proficient in Java and Kotlin programming languages.
Experience with Android SDK, Android Studio, and related development tools.
Solid understanding of Android UI/UX design principles, patterns, and best practices.
Strong experience working with RESTful APIs, JSON, GraphQL, and modern networking libraries (e.g., OkHttp, Retrofit).
Familiarity with on-device machine learning (ML Kit, TensorFlow Lite) or cloud-based AI services (Firebase ML, OpenAI APIs, Google Cloud AI).
Knowledge of best practices for network security, caching, and background data sync.
Experience with multithreading, RxJava, Kotlin Coroutines, and asynchronous network operations.
Strong analytical and debugging skills.
Excellent communication and collaboration abilities.
Proficiency with Git or other version control systems.
Experience with CI/CD pipelines and automated testing frameworks is a plus.

Benefits:

Competitive salary
Social Insurance without Any deduction from the Salary
Medical Insurance without Any deduction from the Salary
5 working days & 8 daily Hours including 1 hour Break
Gaming area
Continues training.",2026-04-19T02:13:55
IT-Software-Development,Odoo Implementer,National Technology,"Cairo, EG",posted 12 days ago,https://wuzzuf.net/jobs/p/bx1umw8v1cnj-odoo-implementer-national-technology-cairo-egypt,1.0,3.0,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,"Confidential, Family Medical Insurance",Full Time | On-site,IT/Software Development | Engineering - Telecom/Technology,Accounting | Computer Science | English | ERP | Information Technology (IT) | Odoo | Planning | Telecom Engineering,"Perform the configuration / implementation for the Accounting Modules & Sub Modules on Odoo
Follow up with developers to make sure that development is aligned with requirements
Resolving client complaints by investigating problems and developing solutions
Client Training on Odoo ERP System & Configuration","Basic Knowledge on Odoo
Ability on handling Customer Requirements & Deliverables
Ability to understand the clients ‘Vision’ and gathering the right requirements from meetings.
Nice to have Previous Experience in Accounting
Very Good knowledge of Accounting Cycle or Experienced in Odoo Accounting Module
Skilled in Negotiation & Customer Relationship Management
Excellent planning and time management skills
Agility to learn How to document customer requirements & Change Request
Very Good command of English ( Writing & Speaking )",2026-04-19T02:14:03
IT-Software-Development,Project Manager,Brand Connection,"Alexandria, EG",posted 12 days ago,https://wuzzuf.net/jobs/p/lu5se0xavbd4-project-manager-brand-connection-alexandria-egypt,5.0,10.0,Manager,Bachelor's Degree,Confidential,Full Time | On-site,Engineering - Construction/Civil/Architecture | IT/Software Development | Project/Program Management,Project | Project Management | Planning | Engineering | Management | business | Communication,"Directs and integrates the activities of multiple, major project operations; ensures that project efforts are generally cohesive, consistent, and effective in supporting the mission, goals, and strategic plan.
Develops and establishes policies, strategies, and operating objectives consistent with those of the organization to ensure efficient and effective implementation projects tied to strategic institutional priorities.
Oversees the development, implementation, and maintenance of individual project objectives and short- and long-range plans
Manages and administers a large, diverse team of professional/technical and support staff, both directly and through lower-level managers and supervisors.
Manages the working relationships between project leadership, administration, principal business and stakeholders, and external relationship.
Consults, coordinates, and serves as principal liaison with senior officials on strategic matters of policy, interdivisional interaction, and capital development, improvement, and management.
Collaborates with leadership and administration to establish programmatic goals and priorities for business and technology solutions to meet individual component and institutional needs.
Monitor currency of knowledge with respect to the team's strategic directions and plans and relevant state of the technology.
Manage contracts with vendors and suppliers by assigning tasks and communicating expected deliverables.
Predict resources needed to reach objectives and manage resources in an effective and efficient manner.
Manage complex, multi-faceted budgets and business plans for component units as it relates to project development and deployment.
Conduct cost and productivity analysis and control.
Track project costs in order to meet budget.
Monitor and make adjustments as needed.
Develop and manage a detailed project schedule and work plan.
Lead team in meeting client expectations and project deliverables.
Manage project updates on a consistent basis to various stakeholders about strategy, adjustments, and progress.
Monitor projects progress and recommend changes to any project ongoing if it is not proceeding as planned of schedule.
Develops an alternate course of action for completing a job should the initial plan fail.
Makes presentations to investors, business partners and company executives concerning different phases of a project.
Reviews proposals and approves or denies them.","Minimum Knowledges.

Bachelor’s degree in engineering electrical, [Communication or any relevant degree.
5-8 years of experience project management in the same industry
2 yeas of them as Project Manager.
Low Current or Electrical specialized is preferred
PMP (Project Management Professional) certification is preferred.
Expertise in financial planning, budgeting, and cost management strategies.
Preferably, Speaking both English and Arabic.

 

            Minimum Skills.

Leadership to lead and motivate the team to achieve project goals.
Excellence verbal and written communication and interpersonal skills.
Negotiation skills
Excellent organizational and time management skills to prioritizing tasks, managing schedules, and ensuring deadlines are met.
Problem-Solving to identify issues and implement effective solutions.
Technical Proficiency skill: in the full life cycle of the projects.
Technical Proficiency skill: in Project Management tools and methodologies.
Proficient in MS applications, as well as ERP and CRM systems.
Planning skill to implement the projects by less manpower and cost.

  Minimum Abilities.

Risk Management ability to identifying, analyzing, and mitigating risks throughout the project lifecycle.
Multitasking ability to manage projects or tasks simultaneously while maintaining quality and efficiency.
Resource Management ability to allocating and optimizing resources to maximize project outcomes.
Ability to travel as required to support business needs
Ability to work under pressure and manage tight schedule
Adaptable in adjusting to changing project conditions and managing uncertainty.",2026-04-19T02:14:11
IT-Software-Development,Senior Full-Stack Engineer,BasharSoft,"Cairo, EG",posted 12 days ago,https://wuzzuf.net/jobs/p/iu7vhrnueiyw-senior-full-stack-engineer-basharsoft-cairo-egypt,3.0,5.0,Experienced (Non-Manager),Not Specified,Confidential,Full Time | Remote,IT/Software Development,Software | FullStack | NodeJS,"Basharsoft, the company behind Egypt and MENA's leading hiring platforms Wuzzuf, Forasna, iCareer, and Recruitera, is building something new. We're launching a new product from the ground up, a video-first social network for professionals across the globe, mainly, North America and Europe.

﻿This is a 0→1 build. If you thrive in ambiguity, love owning things end-to-end, and want your work to matter from day one, this is for you.","5+ years of full-stack engineering experience on complex web applications
Strong TypeScript/JavaScript expertise: React, Next.js, Node.js, NestJS
Solid database experience: MySQL/Postgres, Redis
Experience with real-time systems, WebSockets, event-driven architectures, or similar
Cloud deployment experience (AWS, GCP, or equivalent)
Testing mindset: clean, testable code with unit and integration tests
Comfortable with ambiguity, ownership, and rapid iteration
AI-first approach: uses AI tools to move faster and solve problems smarter
Independent, reliable, and proactive
﻿
Bonus Points

WebRTC, HLS, DASH, or video streaming protocols
Built or maintained live streaming, real-time chat, or video collaboration products
Scaled systems under heavy traffic
Familiarity with AI agents
Previous startup experience",2026-04-19T02:14:18
IT-Software-Development,Sales Engineer,Brand Connection,"Cairo, EG",posted 12 days ago,https://wuzzuf.net/jobs/p/228tafehz0xc-sales-engineer-brand-connection-cairo-egypt,2.0,3.0,Experienced (Non-Manager),Not Specified,Confidential,Full Time | On-site,IT/Software Development | Engineering - Telecom/Technology,Engineering | Technical Sales | Networking | Negotiation | Time Management | Solution Selling | Customer Relationship Management | Proposal Writing | Presentation Skills | Product Demonstration | Market Research,"Drive sales of IT and technology products through partner channels.
Identify and develop new business opportunities with system integrators and resellers.
Prepare and deliver sales presentations and product demonstrations.
Collaborate with the presales and product teams to ensure technical alignment with customer requirements.
 Build and maintain strong relationships with key accounts and partners.
Support partners in achieving their sales targets by providing technical and commercial guidance.
Monitor partner performance and take corrective actions to ensure achievement of targets.
Provide technical consultation during the sales cycle.
Recommend optimal solutions based on customer needs and available products.
Assist in preparing proposals, quotations, and technical documentation.
Stay up-to-date with new technologies, vendor updates, and industry trends.
Work closely with product managers, presales, and marketing teams to align sales strategies.
Prepare regular sales forecasts, pipeline updates, and progress reports.
Participate in vendor trainings and certification programs.
May perform other duties as requested not specifically addressed in this document.","Bachelor’s degree in IT, Computer Science, Engineering, or a related field.
2–5 years of experience in IT sales or technical sales (preferably in distribution).
Strong knowledge of networking, security, servers, or cloud solutions.
Excellent communication and presentation skills.
Ability to work independently and meet sales targets.
Vendor certifications are a plus (Cisco, Fortinet, Microsoft, etc.).",2026-04-19T02:14:27
IT-Software-Development,Site Network Engineer,Mediterranean for Integrated Solutions (Meditec),"Cairo, EG",posted 12 days ago,https://wuzzuf.net/jobs/p/tnxgom3cp7wq-site-network-engineer-mediterranean-for-integrated-solutions-meditec-cairo-egypt,0.0,5.0,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,Confidential,Full Time | On-site,IT/Software Development | Engineering - Telecom/Technology | Engineering - Mechanical/Electrical,Network | Information Technology (IT) | Engineering | Networking,"About the Role

We are seeking a Site Network Engineer to join our team. The role involves supporting and maintaining queuing system for our clients across Egypt. This is a great opportunity for candidates at the start of their careers to build solid hands-on experience in real-world projects.

Responsibilities
Install, configure, and troubleshoot networking hardware and software.
Provide on-site technical support and maintenance services at client locations across Egypt.
Ensure network performance, security, and uptime.
Work closely with internal teams to resolve issues and implement solutions.
Prepare documentation for site visits, installations, and support activities.
What We Offer
Hands-on exposure to nationwide projects.
Continuous learning and career development opportunities.
A supportive environment to grow your technical expertise.","Requirements
Bachelor’s degree in Computer Engineering, Communications, IT, or a related field.
0–5 years of experience in networking (fresh graduates are encouraged to apply).
Solid understanding of networking basics (LAN, WAN, routing, switching, firewalls).
Completed or exempted from military service (for male candidates).
Flexibility to travel and work on-site across Egypt with allowances.
Good communication and problem-solving skills.",2026-04-19T02:14:33
IT-Software-Development,Senior Odoo Developer,Arma-HSA,"Cairo, EG",posted 13 days ago,https://wuzzuf.net/jobs/p/gtiricpm78pb-senior-odoo-developer-arma-hsa-cairo-egypt,3.0,5.0,Experienced (Non-Manager),Bachelor's Degree,Confidential,Full Time | On-site,IT/Software Development,Odoo | Software Development | Computer Science | Information Technology (IT) | Agile | CSS | Engineering | HTML5 | JavaScript,"Job Summary

Silk Link (Logistics & Distribution) – a sister company of Arma Group, proudly operating under the umbrella of HSA Group – is looking for a Senior Odoo Developer to join our growing team.

The Senior Odoo Developer will lead the design, development, and implementation of advanced Odoo-based business solutions. You will play a key role across the full development lifecycle — from technical analysis and architecture design to deployment and high-level support — while also mentoring junior developers and ensuring best practices.

 

Key Responsibilities
Design, develop, and customize Odoo modules and applications (CRM, Sales, Inventory, Accounting, Manufacturing, HR).
Write clean, efficient Python code and build advanced user interfaces (OWL, JavaScript, XML, HTML, CSS).
Lead the architecture and implementation of complex Odoo solutions, ensuring scalability, security, and performance.
Integrate Odoo with third-party systems and manage data migration from legacy platforms.
Optimize system performance and resolve technical issues, bugs, and bottlenecks.
Act as technical lead on projects, guiding the development team and conducting code reviews.
Mentor junior developers and promote best practices.
Collaborate with business stakeholders to translate requirements into technical solutions.
Provide expert-level support and stay updated on the latest Odoo features and ERP technologies","Education: Bachelor's degree in computer science, Information Technology, Software Engineering, or a related field.
Experience: A minimum of 3-5 years of dedicated experience in Odoo development and customization.
Odoo Certification: Official Odoo Functional or Technical certification is highly desirable.
Expert-level knowledge of Python and the Odoo framework (including the ORM API).
Strong proficiency in PostgreSQL with the ability to write efficient SQL queries.
Solid understanding of web technologies: JavaScript, HTML5, CSS, XML, and QWeb.
Extensive experience with API integrations (XML-RPC, REST).
Excellent problem-solving, analytical, and critical-thinking skills.
Strong communication and interpersonal skills, with the ability to explain complex technical concepts to nontechnical stakeholders.
Experience working in an Agile/Scrum development environment.
Familiarity with SAP systems is highly preferred and/or FMCG industry experience",2026-04-19T02:14:41
